feature,coef,abs_coef,pct_change
site_id_91,-0.5146992961364523,0.5146992961364523,-40.231970762793836
site_id_56,-0.5117036701556953,0.5117036701556953,-40.052659661186354
site_rain_48,-0.5025371331829619,0.5025371331829619,-39.50062388679897
site_id_111,0.4979787649621375,0.4979787649621375,64.53921830677885
site_id_115,0.46506381225738225,0.46506381225738225,59.21157821476919
site_rain_66,-0.4397235122944444,0.4397235122944444,-35.578548614540274
site_id_49,0.4396965860279108,0.4396965860279108,55.223617691059125
site_id_1,0.4381111915388019,0.4381111915388019,54.97772199533701
site_id_53,0.43619553113633897,0.43619553113633897,54.68112149366908
site_id_122,0.4218827045854458,0.4218827045854458,52.482965866646495
site_id_127,0.4203330087533722,0.4203330087533722,52.24684665371528
site_rain_64,-0.41327893615214156,0.41327893615214156,-33.85222529652923
weekend,-0.4043361128682402,0.4043361128682402,-33.258024480336026
site_rain_139,-0.4029149585551262,0.4029149585551262,-33.163106403318565
holiday,-0.4011493130330328,0.4011493130330328,-33.0449918979404
site_rain_122,0.39364706582426495,0.39364706582426495,48.23772747379689
site_rain_142,0.3787037405523922,0.3787037405523922,46.03903172194501
site_id_14,-0.3739912327206525,0.3739912327206525,-31.201705645880917
site_id_134,0.37366088139388476,0.37366088139388476,45.304431253443056
site_id_79,-0.36978611210058077,0.36978611210058077,-30.911791384661335
site_id_23,0.3605554811745103,0.3605554811745103,43.4125823241537
site_id_35,0.3548974188179537,0.3548974188179537,42.60343624876732
site_rain_105,-0.3527556624486694,0.3527556624486694,-29.725111965777586
site_id_135,0.3463684244196431,0.3463684244196431,41.392344379311275
site_rain_28,-0.34548831063214075,0.34548831063214075,-29.212539363783275
site_id_139,0.33428336514144646,0.33428336514144646,39.69389312934937
site_rain_34,-0.32688356482409475,0.32688356482409475,-27.883229257282128
site_id_116,0.316794995266366,0.316794995266366,37.272112874849995
site_id_113,-0.307999285315458,0.307999285315458,-26.508415675812614
site_id_11,0.30791009668821834,0.30791009668821834,36.05786629107399
site_rain_43,-0.3045189138885536,0.3045189138885536,-26.25219204755146
site_id_101,-0.3042127800935233,0.3042127800935233,-26.22961189513028
site_rain_77,0.3023129889279901,0.3023129889279901,35.29846296546315
site_id_63,0.30138148931110936,0.30138148931110936,35.17249117949017
site_rain_44,-0.2997334363880547,0.2997334363880547,-25.89842778153948
site_rain_69,0.2973050266042125,0.2973050266042125,34.62258715333066
site_id_97,0.29607251706654053,0.29607251706654053,34.45676573990624
site_id_25,0.2936532808035299,0.2936532808035299,34.13187620714753
site_id_36,-0.29336527643144894,0.29336527643144894,-25.42503138444736
site_id_76,-0.2885817622863971,0.2885817622863971,-25.0674463926298
site_rain_118,0.27331848044768353,0.27331848044768353,31.431876300431362
site_rain_12,-0.2729137879886403,0.2729137879886403,-23.88415942025164
site_id_38,-0.25715446266041403,0.25715446266041403,-22.675123352101846
site_id_37,-0.2544744291603427,0.2544744291603427,-22.467612148012762
site_rain_137,0.2413154094297949,0.2413154094297949,27.29224637462071
site_rain_39,-0.2277582831492906,0.2277582831492906,-20.368328025622105
site_id_98,0.2268536278550887,0.2268536278550887,25.464620924259673
site_id_9,0.22457463676107547,0.22457463676107547,25.179013742287147
site_id_95,0.22321424671668127,0.22321424671668127,25.008837237681302
site_rain_76,0.22026034362659277,0.22026034362659277,24.640118095489495
