site_id,site_lat,site_lon,rain_penalty_pct,rain_penalty_count,median_daily_count,rain_share,commute_share,station_km,weather_resilience_index,log_median_daily_count,used_in_clustering,cluster
68,50.85032,2.85608,0.1640556796642804,48.66619306371268,304.0,0.5983606557377049,0.3209090558320793,19.567840944859093,0.8359443203357195,5.720311776607412,True,2
69,50.87549,4.71526,0.0,0.0,2442.0,0.5955056179775281,0.2325953587623366,25.902655694833808,1.0,7.8009820712577405,True,3
7,51.1089,3.70317,0.0295828485854115,6.842156241500902,294.5,0.596137339055794,0.340076726342711,16.331732922557013,0.9704171514145884,5.688668836846153,True,3
70,50.95682,4.59318,0.0927884117743323,27.39938528863857,329.0,0.5950598802395209,0.2876264661115587,14.002189477467,0.9072115882256676,5.799092654460526,True,3
71,50.95589,4.59164,0.1149048619350364,36.88328068911454,343.5,0.5950598802395209,0.3187832291359991,14.0631177779432,0.8850951380649635,5.842094090453713,True,2
72,50.89135,4.64689,0.0,0.0,249.0,0.5950598802395209,0.2715490754706441,22.155293765547764,1.0,5.521460917862246,True,3
73,50.89128,4.64685,0.0560498261967077,38.398084668909405,858.5,0.5931528662420382,0.2445328031809145,22.16139431234698,0.9439501738032924,6.756350824822904,True,3
74,50.81909,3.25728,0.0,0.0,291.0,0.5991024682124159,0.2734082397003745,13.403809251563098,1.0,5.676753802268282,True,3
75,50.81925,3.25731,0.0,0.0,347.0,0.5991024682124159,0.2705223880597014,13.392770944992444,1.0,5.8522024797744745,True,3
76,50.84606,4.69597,0.0,0.0,292.0,0.5737827715355805,0.2147058823529411,24.376760631340904,1.0,5.680172609017068,True,3
77,50.88672,4.70796,0.0,0.0,913.0,0.5955056179775281,0.2327868852459016,24.569176414300717,1.0,6.81783057145415,True,3
78,50.75824,4.1652,0.2870190681297587,16.886313526140484,50.0,0.5756207674943566,0.2727272727272727,14.205193731393054,0.7129809318702413,3.9318256327243257,True,2
79,50.75848,4.16537,0.1998397398065389,36.71156049869364,180.0,0.5755228505034856,0.3042328042328042,14.1857511470053,0.8001602601934611,5.198497031265826,True,2
8,51.06759,4.68823,0.0784904128888768,18.54771110860065,292.0,0.5955631399317406,0.2553802451600951,11.462855960988804,0.9215095871111232,5.680172609017068,True,3
80,50.91418,4.29571,0.1885806695271595,16.463254882783126,95.5,0.5655577299412916,0.2727272727272727,13.776534573609496,0.8114193304728405,4.56954300834494,True,2
81,50.91439,4.29568,0.1069005676099773,8.133258135546214,91.0,0.5718608169440242,0.3237410071942446,13.799348134910565,0.8930994323900227,4.5217885770490405,True,2
82,50.75128,4.33336,0.1159596418163135,6.788634338693541,66.0,0.575,0.2702702702702703,5.3327735446603075,0.8840403581836864,4.204692619390966,True,3
